ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-20-000341	3	Peter R Giannopoulos	Partner	2020-04-13
0001670254-20-000341	4	Harry Giannopoulos	Secretary	2020-04-13
0001670254-20-000341	5	John J Giannopoulos	President	2020-04-10
0001670254-20-000341	6	John Giannopoulos	Owner, Managing Director	2020-04-01
0001784089-20-000001	1	Harish Prasanna Neelamegamdamotharan	CEO	2020-04-29
0001794960-20-000004	1	/s/ Marco Antonio Trujillo Tejada	CEO, Director	2020-04-29
0001794960-20-000004	2	/s/ Fernando Albertorio	CTO, Director	2020-04-29
0001595734-20-000003	1	Alex Fedosseev	CEO & Board Member	2020-04-29
0001595734-20-000003	2	Kyoko Watanabe	Board Member	2020-04-29
0001595734-20-000003	3	Vladimir Tyurenkov	Board Member	2020-04-29
0001595734-20-000003	4	Neil Devlin	Board Member	2020-04-29
0001595734-20-000003	5	David Schlesinger	Board Member	2020-04-29
0001793349-20-000002	1	/s/ Rashaan Everett	Manager	2020-04-29
0001808606-20-000003	1	David Reamensnyder	Owner	2020-04-29
0001665160-20-000518	1	Joshua Goldstein	President and CEO, Principal Executive Officer and Director	2020-04-29
0001665160-20-000518	2	Susannah Thorarinsson	Treasurer and Finance Controller, Principal Finance Officer and Principal Accounting Officer	2020-04-29
0001649856-20-000001	1	Edward B. Hopper, III	CEO	2017-11-28
0001649856-20-000001	2	Mrinali Vaswani	CFO & COO	2017-11-28
0001649856-20-000001	3	Todd Horowitz	Board of Director	2017-11-28
0001649856-20-000001	4	Bradley Harrison	Board of Director	2017-11-28
0001758964-20-000001	1	DEREK WALEKO	CEO	2020-04-29
0001758964-20-000001	2	ISAAC NABORS	PRESIDENT	2020-04-29
0001736655-20-000001	1	Christopher Betzing	CFO	2020-04-29
0001736655-20-000001	2	Peter Jenson	CEO	2020-04-29
0001722137-20-000003	1	/s/ Martin Koch	Co-Chief Executive Officer, Director	2020-04-29
0001722137-20-000003	2	/s/ Samuel Parks	Co-Chief Executive Officer, Officer	2020-04-29
0001722137-20-000003	3	/s/ Nirmal Roy	Director	2020-04-29
0001722137-20-000003	4	/s/ Paul-Marie Brisson	Director	2020-04-29
0001670254-20-000338	1	Alvaro Sabido	CTO + Co-Founder	2020-03-26
0001670254-20-000338	2	Maxeme Tuchman	CEO + Co-Founder	2020-03-26
0001580960-20-000001	1	Frederick Hutson	CEO	2020-04-29
0001665160-20-000521	1	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001755490-20-000001	1	Benjamin Berg	President	2020-04-23
0001722137-20-000004	1	/s/ Martin Koch	Co-Chief Executive Officer, Director	2020-04-29
0001581437-20-000002	1	/s/ Jacob Hanchar	Chief Executive Officer, Managing Member	2020-04-29
0001794960-20-000003	1	/s/ Kimberly Carney	CEO, Director	2020-04-29
0001773138-20-000001	1	Brian Ching	Manager	2020-04-27
0001730741-20-000002	1	Charles Broskoski	Director	2020-04-29
0001730741-20-000002	2	Daniel Pianetti	Director	2020-04-29
0001722137-20-000005	1	Ezra Goldman	Chief Executive Officer, President and Director	2020-04-29
0001725941-20-000001	1	Andrew Meagher	CEO	2020-04-29
0001617797-20-000002	1	Carol Barash, PhD	CEO	2020-04-29
0001617797-20-000002	2	John Scotti	Manager	2020-04-29
0001617797-20-000002	3	Todd Padget	Manager	2020-04-29
0001774041-20-000001	1	Katherine Stillwell	CEO	2020-04-29
0001670254-20-000340	1	Nikolay Shkolnik	CTO	2020-04-18
0001758649-20-000002	1	Glyn Caddell	CEO	2020-04-29
0001670254-20-000334	1	Jill Robbins	Founder/President	2020-04-29
0001670254-20-000334	2	Jill Robbins	Founder/President	2020-04-03
0001785716-20-000001	1	Zane Lamprey	Principal Executive Officer, Principal Financial Officer and Directror	2020-04-29
0001785716-20-000001	2	Melissa Lamprey	Director	2020-04-29
0001670254-20-000340	3	Alexander Shkolnik	CEO	2020-04-17
0001477932-20-002283	1	/s/ Wendy Burton	Founder & Chair of the Manager	2020-04-29
0001477932-20-002283	2	/s/ Cathy Key	President, COO and Director of the Manager	2020-04-29
0001477932-20-002283	3	/s/ Deborah Cullen	CFO of the Manager	2020-04-29
0001788691-20-000007	2	Joseph L. Provenzano	Director and Secretary	2020-04-29
0001788691-20-000007	1	Dennis Calvert	Director and Chief Executive Officer	2020-04-29
0001788691-20-000007	3	Charles K. Dargan	Chief Financial Officer	2020-04-29
0001683168-20-001329	2	/s/ Elizabeth Fetter	Director	2020-04-29
0001683168-20-001329	3	/s/ Ralph Eschenbach	Director	2020-04-29
0001683168-20-001329	1	/s/ Rick Bentley	Chief Executive Officer	2020-04-29
0001755391-20-000003	1	Lynn Rolle	CEO	2020-04-29
0001669191-20-000213	1	Karl Seck	CEO	2020-04-29
0001665160-20-000516	1	Krishna Ramnath	Chief Executive Manager, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001670254-20-000332	2	William Marsh	Cofounder and CEO	2020-03-25
0001670254-20-000332	1	William Marsh	CEO	2020-04-26
0001767272-20-000001	1	/s/ Michael Brown	Chief Executive Officer	2020-04-29
0001665160-20-000513	2	Lawrence M. Drake II, Ph.D.	Director	2020-04-29
0001665160-20-000513	1	Daniel Rubano	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001670254-20-000330	1	Neil Epstein	CEO / President	2020-04-09
0001104659-20-053420	2	/s/ Fredy Dellis	Chief Operating Officer, Manager	2020-04-29
0001104659-20-053420	1	/s/ Eugene Meehan	President, Manager	2020-04-29
0001104659-20-053420	3	/s/ E. Harold Gassenheimer	Chief Financial Officer, Manager	2020-04-29
0001774981-20-000001	1	David Hallam	Co-Owner	2020-04-29
0001783015-20-000003	1	/s/ Kerem Ozkan	CEO, Secretary, Treasurer	2020-04-29
0001783015-20-000003	2	/s/ Nazim Deniz Kalashoglu	Board Member	2020-04-29
0001445866-20-000495	1	/s/Sandra W. Marlowe	Chief Executive Officer	2020-04-29
0001104659-20-053385	5	/s/ Adam Steensberg	Board Member	2020-04-29
0001104659-20-053385	4	/s/ Jeff Hitchcock	Board Member	2020-04-29
0001104659-20-053385	3	/s/ Edward B. Raskin	Board Member	2020-04-29
0001104659-20-053385	2	/s/ Gilbert Clarke	Chief Financial Officer (Principal Financial Officer)	2020-04-29
0001104659-20-053385	1	/s/ Edward R. Damiano	Chairmain of the Board, CEO & President (Principal Executive Officer)	2020-04-29
0001104659-20-053385	8	/s/ Sean Carney	Board Member	2020-04-29
0001104659-20-053385	6	/s/ Finny Kuruvilla	Board Member	2020-04-29
0001104659-20-053385	7	/s/ Martha Goldberg Aronson	Board Member	2020-04-29
0001670254-20-000329	1	Dea Wilson	CEO and Founder	2020-02-03
0001797650-20-000002	1	Arjun Rai	President, Director	2020-04-29
0001706939-20-000002	1	Peter Gantner	Chief Executive Officer	2020-04-29
0001665160-20-000510	2	Ronald Miller	Director and Chairman	2020-04-29
0001665160-20-000510	1	Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2020-04-29
0001702784-20-000001	1	John Mullin	CEO	2020-04-29
0001758135-20-000001	1	Nicolas Bergengruen	CMO	2020-04-29
0001758135-20-000001	2	Jose Pablo Toscano	CEO	2020-04-29
0001778006-20-000003	1	Michael Peterson	Manager	2020-04-29
0001670254-20-000328	1	Gerrit Coetzee	Founder at Stealth Machine Company	2020-04-28
0001665160-20-000509	1	Chris La Cross	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001665160-20-000508	1	Avi Bernard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001665160-20-000506	4	Leigh McKee	Audit Advisory Committee	2020-04-29
0001665160-20-000506	3	Bena Halecky	Director	2020-04-29
0001665160-20-000506	1	Sandra W. Marlowe	Chairman & CEO	2020-04-29
0001665160-20-000506	2	Rachael M. Bullock	Director	2020-04-29
0001670254-20-000327	1	Joseph Kelly	Director	2020-04-28
0001665160-20-000504	1	Don Bielak	CEO, Principal Executive Officer and Manager,Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001104659-20-053234	1	/s/ George Murnane	Chief Executive Officer	2020-04-29
0001104659-20-053234	2	/s/ Michael D. Winston, CFA	Executive Chairman (Director), Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001665160-20-000503	4	Jim Caccavo	Director	2020-04-29
0001665160-20-000503	1	Kimberly Caccavo	Founder and CEO	2020-04-29
0001665160-20-000503	2	Kate Nowlan	Founder and COO	2020-04-29
0001665160-20-000503	3	Ralene Cavataio	CFO	2020-04-29
0001665160-20-000502	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001665160-20-000501	2	Christopher M. Carsten	Principal Financial Officer, Principal Accounting Officer, Manager, Head of Operations and Strategy	2020-04-29
0001665160-20-000501	1	Christoper R. Lawrence	CEO, Manager, Head of Business Development and Marketing	2020-04-29
0001665160-20-000498	4	Ray Gedert	Director	2020-04-29
0001665160-20-000498	3	George LeBeau	Director	2020-04-29
0001665160-20-000498	2	Bruce Sawhill, PhD	CTO and Director	2020-04-29
0001665160-20-000498	1	Mike Azzarello	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001805273-20-000003	1	Pranav Sachdev	Chief Executive Officer, Director	2020-04-29
0001805273-20-000003	2	Alan Lau	Chief Operating Officer, Director	2020-04-29
0001741274-20-000002	1	Idicula Mathew	CEO	2020-04-29
0001716822-20-000007	1	Rashaan Everett	Manager	2020-04-29
0001716822-20-000006	3	Bernie Su	Director	2020-04-29
0001716822-20-000006	1	Ajay Kishore	Director, CEO	2020-04-29
0001716822-20-000006	2	Michael Y Chow	Director	2020-04-29
0001193125-20-125712	1	J. Todd Coleman	Chief Executive Officers & Secretary	2020-04-29
0001659586-20-000002	1	Starling Childs	Director	2020-04-29
0001665160-20-000497	1	Darius Grandberry	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001665160-20-000495	1	Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2020-04-29
0001665160-20-000495	2	Ronald Miller	Director and Chairman	2020-04-29
0001731813-20-000001	1	Emily Hines	Founder, Board Member	2019-04-29
0001731813-20-000001	3	Noel Wilson	Board Member	2019-04-29
0001731813-20-000001	2	Courtney Jones Louks	Founder, Board Member	2019-04-29
0001716822-20-000005	1	Richard Bronson	CEO, Director	2020-04-29
0001665160-20-000494	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001810632-20-000001	1	Thomas Phillips	Executive Director	2020-04-29
0001728559-20-000001	1	David Bleznak	Director	2020-04-29
0001728559-20-000001	2	Adam Bleznak	Director	2020-04-29
0001638829-20-000001	1	Graham Veysey	CEO	2020-04-29
0001665160-20-000492	1	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2020-04-29
0001787023-20-000003	1	Stephanie Bryan	Owner	2020-04-29
0001721303-20-000003	1	Jacob Isham	CEO	2020-04-29
0001669191-20-000212	2	Jonathan Cooper	Board Member	2020-04-29
0001669191-20-000212	1	Pierre  Rogers	Principal Executive Officer	2020-04-29
0001669191-20-000212	3	Pierre  Rogers	Board Member	2020-04-29
0001787023-20-000002	1	Stephanie Bryan	Owner	2020-04-29
0001669191-20-000211	6	Jason Ozur	Board Member	2020-04-29
0001669191-20-000211	4	Candice  Rauter	Board Member	2020-04-29
0001669191-20-000211	3	Candice  Rauter	Principal Accounting Officer	2020-04-29
0001669191-20-000211	2	Candice  Rauter	Principal Financial Officer	2020-04-29
0001669191-20-000211	1	Jason Ozur	Principal Executive Officer	2020-04-29
0001669191-20-000211	5	Blair Buick	Board Member	2020-04-29
0001665160-20-000490	1	Neil H. Rothenberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001665160-20-000488	1	David Smooke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001780439-20-000015	2	Amy Elizabeth Taylor	Director of Sales and Marketing	2020-04-29
0001780439-20-000015	1	Thomas Eugene Taylor	President and Owner	2020-04-29
0001723082-20-000003	1	Robert Laing	CEO	2020-04-29
0001665160-20-000485	1	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer	2020-04-29
0001665160-20-000484	1	Grayson M. Laird	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001743482-20-000003	1	Byron Hsu	President & CTO	2020-04-28
0001743482-20-000003	2	Matt Wilkerson	CEO	2020-04-28
0001770587-20-000002	1	Aleksei Dolinskii	Secretary	2020-04-29
0001665160-20-000476	1	Cristian Arnou	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-29
0001665160-20-000476	2	Randy Jones	Director	2020-04-29
0001792508-20-000001	2	/s/Aliaksandr Bazhanau	Director, Treasurer, Secretary, Chief Technology Officer	2020-04-29
0001792508-20-000001	1	/s/Vitaly Bahachuk	Director, President, Chief Executive Officer	2020-04-29
0001669191-20-000208	4	Karl Doenges	Board Member	2020-04-29
0001669191-20-000208	3	Kenny Gallagher	Principal Accounting Officer	2020-04-29
0001669191-20-000208	2	Kenny Gallagher	Principal Financial Officer	2020-04-29
0001669191-20-000208	1	Kenny Gallagher	Principal Executive Officer	2020-04-29
0001669191-20-000208	5	Kenny Gallagher	Board Member	2020-04-29
0001666102-20-000014	1	Nick Saifan	President	2020-04-29
0001666102-20-000013	1	Nick Saifan	President	2020-04-29
0001808606-20-000001	1	David Reamensnyder	Owner	2020-04-28
0001670254-20-000320	1	Elizabeth Pennisi-Nozicka	partner	2020-03-30
0001670254-20-000320	2	Jiri Nozicka	CEO	2020-03-27
0001670254-20-000321	1	Amir Fassihi	Founder and CEO	2020-04-22
0001670254-20-000322	1	Maceo Greenberg	CEO	2020-04-25
0001784144-20-000003	2	/s/ Desi J. McAdam	Chief Technology Officer, Director	2020-04-28
0001665160-20-000468	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-28
0001665160-20-000473	1	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-28
0001665160-20-000470	1	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-28
0001808606-20-000002	1	Melissa Garrett	Owner	2020-04-28
0001739450-20-000002	1	Gabriel Wyner	CEO/Founder	2019-03-22
0001755873-20-000003	1	Kobi Wu	Director & Chief Executive Officer	2020-04-28
0001665160-20-000463	1	Brian Gale	CEO, Principal Executive Officer and Director	2020-04-27
0001665160-20-000463	2	Edgar D. McKean III	Director	2020-04-27
0001665160-20-000463	3	Cynthia P. Baron	Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001728560-20-000004	1	Richard Koffler	CEO	2020-04-28
0001665160-20-000466	1	J. Thomas Graham,	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-28
0001716791-20-000002	1	Ketan Anjaria	CEO	2020-04-28
0001670254-20-000326	1	Jon Jedliskowski	Writer/Director	2019-12-05
0001782777-20-000001	1	Antonio Trincao	CEO, Director, Treasurer	2020-04-28
0001670254-20-000324	1	Kirbi Smith	COO	2019-02-18
0001670254-20-000324	2	Lanny Smith	CEO	2019-02-15
0001792121-20-000003	1	/s/ Jennifer Edmon	Director	2020-04-28
0001670254-20-000325	1	Luis Lopez	COO	2019-11-07
0001670254-20-000325	2	Victor Pisacane	CTO	2019-11-07
0001670254-20-000325	3	Dennis Maliani	CEO	2019-11-07
0001784144-20-000003	1	/s/ Elisabeth Polizzi Oertle	Chief Executive Officer, Director	2020-04-28
0001664957-20-000001	1	Desiree Vargas Wrigley	Director, Chief Executive Officer, President	2020-04-28
0001726531-20-000003	1	Easton LaChappelle	CEO	2020-04-28
0001665160-20-000461	1	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-28
0001665160-20-000460	3	Cheryl H. Baker	Director, Principal Accounting Officer, and Controller	2020-04-28
0001665160-20-000460	4	Aslam S Merchant	Chairman of the Board	2020-04-28
0001665160-20-000460	2	Nancy Cass	Director	2020-04-28
0001665160-20-000460	1	MerchantCass Advisors, LLC	President, Principal Executive Officer, and COO	2020-04-28
0001665160-20-000457	1	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-28
0001665160-20-000455	1	Peter J. Tezza II	CEO, Principal Executive Officer and Director	2020-04-27
0001665160-20-000455	2	Laura L. Tezza	Director of Operations, Principle Financial Officer and Director and Principal Accounting Officer	2020-04-27
0001665160-20-000454	1	Sandra W. Marlowe	Chief Executive officer and Chairman of the Executive Board, Principal Financial Officer and Principal Accounting Officer.	2020-04-28
0001805273-20-000001	1	/s/Pranav Sachdev	Chief Executive Officer, Director	2020-04-28
0001805273-20-000001	2	/s/Alan Lau	Chief Operating Officer, Director	2020-04-28
